wLgaTt_3mxg,,
xhRweB1vnp8,,
0saLalW_zjM,,
pLRrf-lwG5o,,
K18cqY3GJvc,,
cadjGtaQztg,,
c5-zcrVG958,,
zBges9DMmo4,,
__90F8k8X78,, PL4xAk5aclnUgrmghoS2NWI_ZktPSZKFwa
MybrJJdx_Gw,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
aonEmARxw8M,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
tbMfvgu191Y,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
S4Jzn4Iyc6k,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
s7AYHkMbFNs,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
M9eXTG11mIY,,
GhdDP6xe9eo,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
EE8fjXiX-Lc,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
94T84t8Xjzw,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
bCQt0rVJe8c,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
wrIwQrBb25M,,
GqU2-CTCE8g,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
jcPbN00Hft4,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
OT9SxW8lsBg,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
-K-2f0g2wro,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
142KSemCU0k,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
5BD3PxNbIt8,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
jpkFUZ0Y5hY,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
TmVcI2GNTcM,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
trGR7nK4hP0,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
nUV_8aWAl5U,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
R6wwIsYCR6c,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
h-RIXX9UnfM,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
OZv2qi1NoPc,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
1cqCcNWkCvc,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
W0zUnmr9r4U,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
wsYTKO3YHEA,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
p_mmzNtqidI,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
D3Vh4eVN87M,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
rdyc_Zh1CGI,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
85YLu2fmW2U,,
gYZroO3mAlw,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
CWHIwJp76y0,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
12BbE7xxj3A,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
e5J8oNMFRtE,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
gohO4DlpqQE,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
zHPlcXAcx6k,,
DndA9hZwjyc,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
-jlK_8MfcyI,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
va03koo4bEE,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
zZ7yN4mvvsc,, PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS
yYddSFKUp0w,http://www.learncheme.com/simulations/thermodynamics/thermo-2/three-intermolecular-potential-models,
gr3YXBcHvd8,,
3iQe_iGS6hw,,
PVBXpzZcR1Q,, PL587E12CFE1977F08
bHiTdSWap88,, PL587E12CFE1977F08
xNBoDIWPbKY,, PL587E12CFE1977F08
-kNiQGgTYK4,, PL587E12CFE1977F08
RK6FocAP3pQ,,
ZXcabPKSfJo,,
944oPcN1K_U,,
HryAsF6PmkQ,,
EOra9M_SqPg,,
cFSN6bvDXWQ,, PL587E12CFE1977F08
1XqOP04vu7A,, PL587E12CFE1977F08
Vjf-U248Bis,,
HZPTeUO6bgs,, PL587E12CFE1977F08
hl6bnb6UCCc,, PL587E12CFE1977F08
hLm8xfwWYPw,,
cL7XQ-uvsf0,, PL587E12CFE1977F08
JXvEJ_HlHD0,, PL587E12CFE1977F08
sBMbKi0Yx2g,, PL587E12CFE1977F08
EdKi3hROre4,, PL587E12CFE1977F08
tLTm_POao1c,, PL587E12CFE1977F08
76iraw-N3nE,,
0lIhyTIocr0,,
sQFSlmcOw4c,,
q-bj9WKeibs,, PL587E12CFE1977F08
F5XPNlrrXng,,
dsNQrW7ZiFw,,
LgDDCtV7Vyo,,
eXwBK-cRGIA,,
Zpb-gl8HSME,,
R9tIpNqAXKk,, PL587E12CFE1977F08
wToHBpVefUs,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
6uZXwUAgeU4,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
dIQe3lHabyc,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
F3-5sBMz6_M,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
y6bCBQhwtKQ,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
CO5-0Zrqh5o,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
a4ezfGkaYsY,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
vjC_DEkv-NY,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
v3WEs0LVnjQ,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
J3P6eJ-aWNA,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
nzNU5ShzePo,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
jUoo_7KQfO0,, PL587E12CFE1977F08
80GQKUtm4R4,, PL587E12CFE1977F08
REhUr6ecf90,, PL587E12CFE1977F08
0Tiies5OALk,,
wU6pna3kQrA,, PL587E12CFE1977F08
Zk08hWQje0M,, PL587E12CFE1977F08
K4ZuXrnl09s,, PL587E12CFE1977F08
jC5vv3ubVAM,, PL587E12CFE1977F08
_N1jWzx4JEQ,, PL587E12CFE1977F08
EiZAW0uxq_U,, PL587E12CFE1977F08
EN-h9qpdFGM,, PL587E12CFE1977F08
vNYbkMAvelI,, PL587E12CFE1977F08
DvJH15dfcCM,,
v4Uo5gMSqAg,,
BVgLOlI4z4I,, PL587E12CFE1977F08
3DZdoEi9XsE,,
ecDq2_9MvTk,,
lzxf48Mvvqo,,
HARo18a-G5c,, PL587E12CFE1977F08
U9tqvXYL9zw,,
DyoB0JpaNZA,, PL587E12CFE1977F08
pLNXPHv2U7w,,
qG8URPBYlwk,,
iUWFz294Cdc,, PL587E12CFE1977F08
D3epclQwBRc,,
LbrgwdXPhww,,
M-Br2bfjFM4,,
X6ZxqrXpbt0,, PL587E12CFE1977F08
_P8ghMk9F1A,, PL587E12CFE1977F08
DUsMy3_L_XM,, PL587E12CFE1977F08
PUiAFFLLXss,, PL587E12CFE1977F08
rNRBASQah-k,,
8atTmLXiOq0,,
GsafWwUqsbc,,
SOsdMTYN8tQ,, PL587E12CFE1977F08
FZWtoGC-1NQ,, PL587E12CFE1977F08
-mAY-1uKEYc,,
MeH28RRjrRQ,,
PS33wgF6u-s,, PL587E12CFE1977F08
Rpo8O7xQzeI,,
hBpVU0WMoVU,,
-yidi_YN9f0,,
-MP9l5acrzQ,, PL587E12CFE1977F08
u9VBTF3Z8VI,,
RtdxQScg06g,,
9RKXU2NMGG4,,
C-0JUhfqVx4,,
tcNNd7kQ8oU,,
biM9UxujHJ8,,
DUa1lvbjx9Q,,
wKSsOGVqoe0,, PL587E12CFE1977F08
spYUnxZVIbA,,
F454hB4hAq8,,
GSkAwpBlh5k,,
gWJBSubhCHM,,
jL8iQHAYJzw,,
3S_KDk8Ts7E,,
QhbnS2ynp9o,,
jR3BlvIDtfk,,
BELV3dN6oR4,,
T_IxwjpcUiU,,
uO4Hpygd5Wc,, PL587E12CFE1977F08
Sz8X6Jy1qws,, PL587E12CFE1977F08
6OKBAvvCbQo,, PL587E12CFE1977F08
zSy1OMSefww,,
9bFtkpCNgvc,, PL587E12CFE1977F08
0lOUtEmY5ug,, PL587E12CFE1977F08
OjVhhLYRWAU,, PL587E12CFE1977F08
Mo_sLhh6c8A,,
GTPO7wttzgU,, PL587E12CFE1977F08
CAvtJCmiMe8,, PL587E12CFE1977F08
PvIbB5GRCGA,, PL587E12CFE1977F08
9G_GQiJiJnc,,
N_l7vTnt6pw,,
G-XYlSKtGZ4,,
-xLRmr1oujI,, PL587E12CFE1977F08
i7gysQk7Bd0,, PL587E12CFE1977F08
JtrmOU1RIAM,, PL587E12CFE1977F08
x1Rr5JA3kqU,, PL587E12CFE1977F08
vdFdXfhR5_k,, PL587E12CFE1977F08
bmWrEu5KK38,, PL587E12CFE1977F08
_0mPQzFXL5k,,
gzIBC_6ZFXI,,
yo0GQX-e9s4,, PL587E12CFE1977F08
5XXiNa53gew,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
9SIV9S_-bNk,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
gOKuA6pklBQ,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
AFD0UhWWU-Q,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
wJKLmBderHY,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
gdsJL1NZEfY,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
RnpmsjtFEcI,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
H8gccw8DltA,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
Kh79RSSeoTQ,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
QEOkiDlwibo,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
8g_LB9J0RAQ,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
n_yQnrh_E0Y,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
MIHTrv0Pz1Y,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
kobAxn7hwh4,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
ADbd3Cff_XM,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
w6ez67nhN1Y,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
Y8ofS8jZHIg,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
d1Xz40UQULE,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
SkJr3ij4MVA,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
TAHNGNUIi94,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
Myjdqi5ZUFM,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
guVwWJuVogY,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
rcyi7aNayZE,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
Azz5CfBzaqU,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
6lVL-wczbsM,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
_DOdlUDI-kI,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
81ax82lKstg,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
8K3yHoJJ0jA,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
yDGbU9FeUBY,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
3Wr7btJ4n5c,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
KR7ihAtXhuI,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
DHlvz_Vh2UE,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
fongqg9LMJw,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
pdKE_D4vZm0,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
ir-ryFYT4PU,, PL4xAk5aclnUg8Ym6QGw9XUsPS6OveOyqo
nyJmt6cTiL4,,
vDRBlImmVas,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
tNQQPf_wDN8,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
mKrnrNXgvkU,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
GLIB1Zvtq9I,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
-0VWFPee8Qs,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
EryNax2fJfY,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
fv6OAVe2vQc,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
X0T2wWZEtOA,, PL4xAk5aclnUinQtClYe06rkcBQeZ369Ks
cAwucUAPeEo,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
_26D3TDKH8Y,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
eKZjEWyHDdQ,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
KrrZB5LvXF4,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
Qz3Eh2BCeu0,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
2GPZlRVhQWY,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
6jEAkMpApAc,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
yJeXaTLceTo,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
e300uMwDDmg,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
Kp3F-cJwIJ8,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
vha42Yqzrko,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
BzWahqwaS8k,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
kigdbhIhIyw,, PL4xAk5aclnUgmROgkCRPbO8-001RQ-BAQ
1YZnic1Ug9g,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
ORvDlbanMJ8,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
XCbmA7Ycue4,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
iDDyZl7la8Y,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
-enSqEqMbK8,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
kUcc8vAgoQ0,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
z3XP-D1F8MA,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
xPwOuO5CCqA,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
nyJmt6cTiL4,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
q6WdsIJVl9M,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
o5I0lva2e4w,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
VZ9fAqggbXk,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
jNRiPFBFAYo,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
lkUj-JVbQ04,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
g_bBf0i3NEI,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
ujcZc5sPX4c,, PL4xAk5aclnUjkfGRkqxRKspPIvJ3mF035
qkQEBcrJ5IQ,,
6eL6--VBU-0,, PL4xAk5aclnUh8r_Ro8iBcV4OU6u6QSQ1F
y9YHkQxGoak,, PL4xAk5aclnUh8r_Ro8iBcV4OU6u6QSQ1F
HO25ps3VtWY,, PL4xAk5aclnUh8r_Ro8iBcV4OU6u6QSQ1F
TuiUbOUU8OY,, PL4xAk5aclnUh8r_Ro8iBcV4OU6u6QSQ1F
3M7pm41Jfuo,, PL4xAk5aclnUh8r_Ro8iBcV4OU6u6QSQ1F
kI8UGJZVW8w,, PL4xAk5aclnUh8r_Ro8iBcV4OU6u6QSQ1F
msUqo7RNweA,, PL4xAk5aclnUh8r_Ro8iBcV4OU6u6QSQ1F
ZMHKGWepqz8,,
-1DVqWmZ9tU,, PL324604EAA66EA2F2
9IiigcVXrjQ,, PL324604EAA66EA2F2
lMVvOKH-dyY,,
O9kNn554vcM,,
kNqgqHAMmPI,,
GBN9hUx_ftY,,
swJQ42Q_Ou4,, PL324604EAA66EA2F2
PPhFCvjPjV4,,
vdCgs4HtPx4,, PL324604EAA66EA2F2
ZmI21Be76zs,, PL324604EAA66EA2F2
SVJF7mAj2Dw,, PL324604EAA66EA2F2
L8df2aYX6Dc,, PL324604EAA66EA2F2
lGPWMlI0urk,, PL324604EAA66EA2F2
89QhKsodIZ4,,
eZTQVF2xrd0,,
B0P-pf6p7qg,, PL324604EAA66EA2F2
YdLeLvNfE-w,, PL324604EAA66EA2F2
PezcU4hHML4,, PL324604EAA66EA2F2
eIPE6kcqb-0,,
NgG1FVLDB0U,,
RpV6kjrKMYI,, PL324604EAA66EA2F2
JHwlWDhYuJQ,, PL324604EAA66EA2F2
7bq_kGo8j3o,, PL324604EAA66EA2F2
72PVD_IZP2k,, PL324604EAA66EA2F2
w9aEC9F78hI,, PL324604EAA66EA2F2
cO-bz63IsdU,,
yA7hEGgdPCM,, PL324604EAA66EA2F2
R6Ve9MDFhQo,,
YASciPQdF8E,,
FPEiOYbv-0g,, PL4xAk5aclnUiEZSsBRGoNBKKn8FULDaXt
fY5JPHtjOiY,, PL4xAk5aclnUiEZSsBRGoNBKKn8FULDaXt
vdypIGA6NFs,, PL4xAk5aclnUhe9THpfogQMwdAeiinmHDO
F4xhejXyhNU,,
sUjDUW_08Ms,, PL324604EAA66EA2F2
4f7auOMrpuE,,
GKFuJmslWZc,,
ReE4IQGEX1Y,, PL324604EAA66EA2F2
klo1nfL9e-8,,
K2FIU7U5lf0,,
n2IG1PyIS0M,,
5-81pm-NZ0o,,
LXK1zDjBUzw,,
7SDmZRkbCbA,,
3YamfjMVzIo,,
IC4lqBFueJ4,,
I0l_vOBczp0,, PL324604EAA66EA2F2
KAvy5P88lms,,
iY64C0uU4Qw,,
s6Xsk1jvCSo,,
WkM1tCZDM2c,, PL324604EAA66EA2F2
tejKRDDOdpQ,http://www.learncheme.com/simulations/fluid-mechanics/forces-on-a-partially-submerged-gate,
5Acz3SuPhOo,http://www.learncheme.com/simulations/fluid-mechanics/forces-completely-submerged-gate,
AgGSjePZ8AU,, PL4xAk5aclnUiEZSsBRGoNBKKn8FULDaXt
X5Qr2Xr4YEw,,
Ij5V_kXyS7M,,
mepAOs_EvuI,, PL4xAk5aclnUhe9THpfogQMwdAeiinmHDO
